protocolSection_identificationModule_nctId,primary_study_duration_days,study_duration_days,primary_eq_bins,study_eq_bins,study_eq_labels,primary_eq_labels,number_of_conditions,number_of_groups,age_group,num_locations,location,num_inclusion,num_exclusion,number_of_intervention_types,sponsor_type,intervention_model,resp_party,has_dmc,allocation,masking,enroll_count,healthy_vol,treatment_purpose,diagnostic_purpose,prevention_purpose,supportive_purpose,procedure_intervention,device_intervention,behavioral_intervention,drug_intervention,radiation_intervention,biological_intervention,os_outcome_measure,dor_outcome_measure,ae_outcome_measure,primary_max_days,secondary_max_days,survival_5yr_relative,phase_PHASE1_PHASE2,phase_PHASE1
NCT02843061,365.0,1095.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,2,1,1,1,5.0,3.0,2,0,1.0,1.0,0.0,1.0,0.0,30.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,90.0,1095.0,0.83,True,False
NCT01456039,1335.0,2570.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,1,1,1,17,1,32.0,44.0,1,1,0.0,1.0,0.0,0.0,0.0,51.0,False,1,0,0,0,0,0,0,0,0,0,0,1,1,100.0,1290.1000000000001,0.83,True,False
NCT00943319,2101.0,2466.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,3,1,1,1,0,10.0,1.0,4,0,0.0,1.0,1.0,0.0,0.0,50.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,1825.0,1825.0,0.598,True,False
NCT06082596,1101.0,1101.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,7,1,1,1,32.0,9.0,1,1,1.0,1.0,0.0,0.0,0.0,32.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,1080.0,1080.0,0.598,False,True
NCT00660166,2253.0,2253.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,3,1,2,1,0,12.0,13.0,1,0,0.0,1.0,1.0,0.0,0.0,13.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,58.0,365.0,0.598,False,True
NCT00658970,851.0,1277.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,0,1,2,0,13.0,21.0,1,1,0.0,1.0,0.0,0.0,0.0,50.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,64.0,64.0,0.83,False,True
NCT00634504,457.0,457.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,3,2,2,25,0,3.0,3.0,2,0,1.0,1.0,0.0,0.0,0.0,20.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,,0.65,False,True
NCT00603668,1614.0,1645.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,1,1,1,5,0,4.0,10.0,1,1,0.0,1.0,0.0,0.0,0.0,19.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,84.0,730.0,0.83,True,False
NCT00720135,2373.0,2373.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,14,1,1,1,0,58.0,10.0,8,0,0.0,1.0,1.0,0.0,0.0,9.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,42.0,42.0,0.83,False,True
NCT01165112,1734.0,1734.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,2,1,1,1,0,18.0,13.0,5,0,0.0,0.0,0.0,0.0,0.0,48.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,35.0,35.0,0.83,True,False
NCT03255096,674.0,674.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,2,1,9,2,31.0,37.0,3,1,2.0,1.0,0.0,0.0,0.0,39.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,1080.0,1080.0,0.83,False,True
NCT01535989,1644.0,1644.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,1,1,1,3,1,7.0,4.0,2,0,0.0,2.0,1.0,0.0,0.0,25.0,True,1,0,0,0,0,0,0,0,0,0,0,0,1,56.0,540.0,0.83,False,True
NCT01432951,437.0,2257.0,"(29.999, 1310.0]","(1553.0, 8888.0]",1,0,2,1,1,3,1,16.0,20.0,1,1,0.0,1.0,0.0,0.0,0.0,26.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,,0.83,False,True
NCT01389427,1277.0,1400.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,4,1,11,1,18.0,21.0,12,0,0.0,1.0,1.0,0.0,0.0,41.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,56.0,1095.0,0.83,True,False
NCT00070616,1186.0,1186.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,3,2,1,0,1,3.0,10.0,4,1,1.0,1.0,0.0,0.0,0.0,25.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0.598,False,True
NCT00323934,1278.0,1644.0,"(29.999, 1310.0]","(1553.0, 8888.0]",1,0,2,1,1,3,2,23.0,13.0,1,1,0.0,1.0,0.0,0.0,0.0,42.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,365.0,365.0,0.83,False,True
NCT01300026,914.0,2071.0,"(29.999, 1310.0]","(1553.0, 8888.0]",1,0,14,2,1,3,0,14.0,11.0,1,1,0.0,1.0,0.0,0.0,0.0,28.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,,0.83,False,True
NCT01921387,1386.0,2482.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,8,1,1,1,0,9.0,12.0,8,0,0.0,0.0,0.0,0.0,0.0,20.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,365.0,1825.0,0.83,True,False
NCT02049541,1514.0,1723.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,9,1,1,2,0,22.0,54.0,4,0,0.0,2.0,1.0,0.0,0.0,18.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,1825.0,0.83,False,True
NCT01026233,212.0,577.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,3,1,1,9,2,4.0,6.0,1,1,0.0,1.0,0.0,0.0,0.0,52.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,30.0,0.83,False,True
NCT01035463,2814.0,3179.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,6,1,1,3,0,30.0,17.0,7,0,0.0,1.0,1.0,0.0,0.0,74.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,28.0,365.0,0.83,True,False
NCT00880815,3752.0,3752.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,7,1,1,1,0,17.0,18.0,8,0,0.0,1.0,0.0,0.0,0.0,60.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,30.0,,0.83,False,True
NCT04564040,60.0,60.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,2,1,1,1,7.0,35.0,4,1,2.0,1.0,0.0,1.0,0.0,20.0,True,1,0,0,0,0,0,0,0,0,0,0,0,1,2.0,10.0,0.83,False,True
NCT00430846,973.0,973.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,3,1,1,4,0,5.0,4.0,1,1,0.0,1.0,0.0,0.0,0.0,45.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,30.0,60.0,0.83,False,True
NCT00647764,914.0,914.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,4,1,1,1,0,8.0,5.0,1,1,0.0,1.0,0.0,0.0,0.0,32.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0.83,False,True
NCT00185965,2069.0,2069.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,2,2,1,1,0,24.0,12.0,1,0,1.0,2.0,1.0,0.0,0.0,30.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,84.0,,0.83,True,False
NCT00522652,1004.0,1004.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,1,1,2,0,12.0,12.0,1,1,0.0,1.0,0.0,0.0,0.0,45.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,21.0,42.0,0.83,False,True
NCT01614197,1626.0,1890.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,3,4,0,32,2,24.0,22.0,6,0,2.0,1.0,1.0,0.0,0.0,16.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,56.0,56.0,0.83,False,True
NCT01714947,70.0,141.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,1,1,1,0,10.0,0.0,2,1,0.0,1.0,0.0,0.0,0.0,3.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,10.0,117.0,0.83,False,True
NCT01088048,1860.0,1860.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,3,10,1,11,0,10.0,22.0,9,1,1.0,1.0,0.0,0.0,0.0,241.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,1825.0,1825.0,0.83,False,True
NCT02518958,301.0,419.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,1,1,1,0,10.0,17.0,2,1,0.0,1.0,0.0,0.0,0.0,12.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,161.0,730.0,0.83,False,True
NCT02216890,929.0,929.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,4,1,1,17,0,7.0,4.0,1,1,0.0,1.0,0.0,0.0,0.0,38.0,False,1,0,0,0,0,0,0,0,0,0,0,1,1,30.0,1095.0,0.83,False,True
NCT01410513,882.0,882.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,3,3,1,3,0,8.0,20.0,1,1,1.0,1.0,0.0,0.0,0.0,37.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,56.0,1460.0,0.83,False,True
NCT03010358,1382.0,1382.0,"(1310.0, 8888.0]","(29.999, 1553.0]",0,1,14,1,1,1,0,45.0,42.0,4,0,0.0,2.0,1.0,0.0,0.0,24.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,1350.0,1350.0,0.83,True,False
NCT01953783,273.0,692.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,1,1,0,0,9.0,0.0,1,1,0.0,1.0,0.0,0.0,0.0,7.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,35.0,35.0,0.83,False,True
NCT04103905,839.0,1204.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,1,1,1,1,8.0,11.0,1,1,0.0,1.0,0.0,0.0,0.0,27.0,False,1,0,0,0,0,0,0,0,0,0,1,1,0,28.0,28.0,0.83,False,True
NCT01955668,30.0,30.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,3,1,1,1,0,15.0,34.0,1,1,0.0,1.0,0.0,0.0,0.0,2.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,870.0,120.0,0.83,False,True
NCT03630159,1015.0,1015.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,1,1,5,2,5.0,20.0,2,1,0.0,1.0,0.0,0.0,0.0,12.0,False,1,0,0,0,0,0,0,0,0,0,1,1,0,90.0,720.0,0.83,False,True
NCT00121719,1449.0,4991.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,1,1,1,2,1,5.0,25.0,1,1,0.0,1.0,0.0,0.0,0.0,82.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,4745.0,0.83,False,True
NCT00274742,2617.0,2861.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,1,1,1,5,1,16.0,32.0,1,1,0.0,1.0,1.0,0.0,0.0,76.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,33.24,56.0,0.83,False,True
NCT01842672,3075.0,3471.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,5,1,0,2,0,30.0,0.0,2,0,0.0,1.0,0.0,0.0,0.0,41.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,100.0,365.0,0.83,True,False
NCT00688415,632.0,724.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,0,1,2,0,8.0,12.0,1,1,0.0,1.0,0.0,0.0,0.0,33.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.83,False,True
NCT03489343,741.0,741.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,3,7,1,4,2,10.0,15.0,1,1,0.0,1.0,0.0,0.0,0.0,24.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,720.0,0.83,False,True
NCT02935907,1000.0,1000.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,1,1,2,0,20.0,22.0,1,1,0.0,1.0,1.0,0.0,0.0,50.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,720.0,0.83,False,True
NCT02254772,801.0,878.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,7,1,1,1,0,23.0,23.0,3,0,0.0,2.0,1.0,0.0,0.0,9.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,70.0,730.0,0.83,True,False
NCT00343564,1552.0,1552.0,"(1310.0, 8888.0]","(29.999, 1553.0]",0,1,2,2,1,8,2,9.0,10.0,2,1,0.0,1.0,0.0,0.0,0.0,68.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,28.0,2.0,0.83,True,False
NCT01075321,1510.0,3321.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,19,1,1,2,0,63.0,10.0,7,0,0.0,1.0,1.0,0.0,0.0,58.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,1825.0,1825.0,0.83,True,False
NCT03489369,608.0,608.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,3,1,1,3,2,10.0,24.0,1,1,0.0,1.0,0.0,0.0,0.0,15.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,570.0,570.0,0.83,False,True
NCT01474681,1729.0,1729.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,13,1,0,1,0,4.0,6.0,1,1,0.0,1.0,1.0,0.0,0.0,27.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,32.0,360.0,0.83,True,False
NCT01897012,1932.0,1962.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,17,1,1,1,0,20.0,17.0,3,0,0.0,1.0,0.0,0.0,0.0,26.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,28.0,0.83,False,True
NCT01622439,2099.0,2099.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,1,1,1,1,1,19.0,10.0,6,0,0.0,1.0,0.0,0.0,0.0,50.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,126.0,,0.83,True,False
NCT02594267,514.0,1794.0,"(29.999, 1310.0]","(1553.0, 8888.0]",1,0,1,1,1,4,0,8.0,9.0,1,1,0.0,1.0,0.0,0.0,0.0,48.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,126.0,126.0,0.83,False,True
NCT01976585,2513.0,2513.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,1,1,1,1,0,24.0,16.0,2,0,0.0,2.0,1.0,0.0,0.0,21.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,84.0,84.0,0.83,True,False
NCT03802955,1047.0,1047.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,1,1,2,1,15.0,16.0,1,1,2.0,1.0,0.0,0.0,0.0,62.0,False,1,0,0,0,0,0,0,0,0,0,0,1,1,42.0,42.0,0.83,False,True
NCT01791595,2765.0,2765.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,3,7,1,7,1,23.0,37.0,7,0,0.0,1.0,0.0,0.0,0.0,53.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,517.0,432.0,0.83,False,True
NCT03707093,1225.0,1474.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,1,1,2,0,10.0,17.0,1,1,2.0,1.0,1.0,0.0,0.0,49.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,42.0,730.0,0.83,False,True
NCT01590732,2011.0,2011.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,11,1,1,1,0,15.0,8.0,4,0,0.0,1.0,0.0,0.0,0.0,22.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,2007.5,0.83,False,True
NCT02471911,1420.0,2134.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,1,1,1,1,0,30.0,8.0,6,0,0.0,1.0,0.0,0.0,0.0,22.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,720.0,720.0,0.83,False,True
NCT01542918,1207.0,1352.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,1,1,1,0,21.0,10.0,2,0,0.0,2.0,1.0,0.0,0.0,14.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,120.0,120.0,0.83,False,True
NCT00141297,1399.0,3743.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,2,1,1,4,0,4.0,3.0,1,1,0.0,1.0,0.0,0.0,0.0,74.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,30.0,,0.83,False,True
NCT02086604,995.0,2673.0,"(29.999, 1310.0]","(1553.0, 8888.0]",1,0,1,3,1,2,0,19.0,18.0,2,0,0.0,1.0,1.0,0.0,0.0,37.0,False,1,0,0,0,0,0,0,0,0,0,0,1,1,360.0,730.0,0.83,False,True
NCT01492088,1640.0,2187.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,2,2,0,0,2,12.0,33.0,1,1,0.0,1.0,0.0,0.0,0.0,36.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,450.0,2160.0,0.83,True,False
NCT01388335,427.0,488.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,1,1,7,1,18.0,37.0,2,1,2.0,1.0,0.0,0.0,0.0,13.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,30.0,0.83,False,True
NCT03688152,638.0,638.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,1,1,3,0,12.0,25.0,2,1,0.0,1.0,0.0,0.0,0.0,9.0,False,1,0,0,0,0,0,0,0,0,0,0,1,1,180.0,180.0,0.83,False,True
NCT01226849,1461.0,1461.0,"(1310.0, 8888.0]","(29.999, 1553.0]",0,1,1,1,1,1,1,16.0,21.0,1,0,0.0,1.0,1.0,0.0,0.0,6.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,730.0,730.0,0.83,False,True
NCT05602597,66.0,66.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,4,1,1,0,7.0,31.0,4,1,1.0,1.0,0.0,0.0,0.0,59.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,12.0,0.83,False,True
NCT05571787,71.0,71.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,4,1,1,0,6.0,30.0,2,1,2.0,1.0,0.0,1.0,0.0,26.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,31.0,0.83,False,True
NCT02561273,1495.0,1861.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,10,1,1,8,0,38.0,12.0,9,0,0.0,1.0,1.0,0.0,0.0,54.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,150.0,730.0,0.83,True,False
NCT01838434,456.0,1400.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,2,1,4,0,57.0,10.0,2,0,1.0,1.0,1.0,1.0,0.0,106.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,730.0,730.0,0.83,False,True
NCT01680991,821.0,821.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,3,1,0,1,7.0,11.0,1,1,1.0,1.0,0.0,0.0,0.0,48.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,22.0,365.0,0.83,False,True
NCT01004991,1339.0,2222.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,1,1,1,1,0,19.0,10.0,6,0,0.0,1.0,0.0,0.0,0.0,14.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,390.0,,0.83,True,False
NCT01766583,638.0,1795.0,"(29.999, 1310.0]","(1553.0, 8888.0]",1,0,1,1,1,6,1,20.0,8.0,1,0,0.0,1.0,1.0,0.0,0.0,18.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,28.0,180.0,0.83,False,True
NCT01572519,392.0,392.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,1,1,0,1,1.0,8.0,5,1,0.0,1.0,1.0,0.0,0.0,21.0,False,1,0,0,0,0,0,0,0,0,0,0,1,1,180.0,180.0,0.83,False,True
NCT00481871,1461.0,1553.0,"(1310.0, 8888.0]","(29.999, 1553.0]",0,1,5,2,1,15,0,2.0,3.0,4,1,0.0,1.0,0.0,1.0,0.0,119.0,False,1,0,0,0,0,0,0,0,0,0,0,1,0,56.0,56.0,0.83,True,False
NCT00698243,1706.0,1706.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,1,3,1,3,2,14.0,13.0,1,1,0.0,1.0,0.0,0.0,0.0,128.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,21.0,1825.0,0.83,False,True
NCT01078649,1464.0,1464.0,"(1310.0, 8888.0]","(29.999, 1553.0]",0,1,4,1,1,3,0,7.0,8.0,1,1,0.0,1.0,0.0,0.0,0.0,51.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,0.83,False,True
NCT01168752,1096.0,1096.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,4,2,1,3,1,13.0,7.0,1,1,1.0,1.0,0.0,0.0,0.0,81.0,False,1,0,0,0,0,0,0,0,0,0,0,1,1,30.0,,0.83,False,True
NCT02142049,1188.0,1188.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,5,1,10,0,13.0,9.0,3,1,2.0,1.0,0.0,0.0,0.0,35.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,365.0,1080.0,0.83,True,False
NCT02658968,1555.0,1591.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,2,1,1,10,2,40.0,33.0,1,1,2.0,1.0,0.0,0.0,0.0,18.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,84.0,730.0,0.83,False,True
NCT01563302,1486.0,1486.0,"(1310.0, 8888.0]","(29.999, 1553.0]",0,1,3,1,1,9,0,7.0,5.0,1,1,0.0,1.0,0.0,0.0,0.0,64.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,28.0,28.0,0.83,True,False
NCT02340936,2070.0,2972.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,1,4,1,9,1,18.0,13.0,4,0,1.0,1.0,0.0,0.0,0.0,53.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,60.0,1080.0,0.83,True,False
NCT00802113,4140.0,4161.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,2,2,0,6,0,29.0,7.0,3,0,0.0,0.0,1.0,0.0,0.0,30.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,365.0,365.0,0.83,True,False
NCT03259529,1036.0,1036.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,3,1,1,1,10.0,6.0,6,0,2.0,0.0,0.0,0.0,0.0,30.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,360.0,360.0,0.83,True,False
NCT00416351,5361.0,5361.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,3,1,2,3,0,71.0,10.0,1,0,0.0,1.0,0.0,0.0,0.0,29.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,730.0,730.0,0.83,True,False
NCT02252146,914.0,914.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,1,1,12,0,3.0,2.0,1,1,0.0,1.0,1.0,0.0,0.0,6.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,730.0,,0.83,True,False
NCT01962532,890.0,890.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,4,3,1,0,1,11.0,14.0,2,1,1.0,1.0,0.0,0.0,0.0,19.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,30.0,28.0,0.83,False,True
NCT00621244,2469.0,2469.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,3,4,1,7,2,6.0,8.0,1,1,0.0,1.0,0.0,0.0,0.0,175.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,1277.5,0.598,True,False
NCT02168140,1690.0,2936.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,17,1,1,2,0,17.0,20.0,2,0,0.0,1.0,0.0,0.0,0.0,16.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,28.0,,0.83,False,True
NCT01149668,914.0,1035.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,6,1,1,5,0,5.0,12.0,1,1,0.0,1.0,0.0,0.0,0.0,7.0,False,1,0,0,0,0,0,0,0,0,0,0,1,1,30.0,,0.598,False,True
NCT01878890,1107.0,1944.0,"(29.999, 1310.0]","(1553.0, 8888.0]",1,0,2,4,1,1,1,26.0,21.0,4,0,2.0,1.0,0.0,0.0,0.0,25.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,28.0,90.0,0.83,False,True
NCT03994913,525.0,652.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,1,1,2,1,15.0,25.0,1,1,0.0,1.0,1.0,0.0,0.0,20.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,180.0,720.0,0.83,True,False
NCT00572637,851.0,851.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,0,1,3,1,12.0,17.0,1,1,0.0,1.0,0.0,0.0,0.0,55.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0.83,False,True
NCT02130869,1167.0,1167.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,3,3,0,1,0,45.0,10.0,14,0,1.0,1.0,0.0,0.0,0.0,8.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,35.0,365.0,0.83,False,True
NCT00733824,1400.0,1765.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,2,5,1,1,0,17.0,13.0,3,0,1.0,1.0,1.0,0.0,0.0,61.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,7.0,365.0,0.83,True,False
NCT01567709,2173.0,2173.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,35,1,1,5,0,31.0,18.0,4,0,0.0,1.0,0.0,0.0,0.0,34.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,21.0,730.0,0.83,False,True
NCT01658319,1372.0,1461.0,"(1310.0, 8888.0]","(29.999, 1553.0]",0,1,34,1,1,1,0,31.0,9.0,7,0,0.0,1.0,1.0,0.0,0.0,20.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,180.0,365.0,0.598,False,True
NCT03305445,1053.0,1053.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,1,1,1,0,13.0,24.0,2,0,0.0,0.0,1.0,0.0,0.0,6.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,90.0,730.0,0.83,False,True
NCT02167958,1683.0,1683.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,4,1,1,1,0,21.0,6.0,8,0,0.0,2.0,1.0,0.0,0.0,28.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,365.0,365.0,0.83,False,True
NCT01562990,608.0,1186.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,1,1,11,1,12.0,22.0,1,0,0.0,1.0,1.0,0.0,0.0,11.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,112.0,1277.5,0.83,True,False
NCT03483688,644.0,675.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,1,1,1,1,37.0,19.0,1,0,0.0,1.0,1.0,0.0,0.0,6.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,84.0,360.0,0.83,False,True
